关键词,博主,内容,日期,点赞数,评论数,转发数
吃饭 早饭 午饭 晚饭 夜宵,一条正弦可爱多,打开腾讯今天的直播，主持人都哭了。高中时候的午休晚饭时间，和兄弟们专门挑有电脑、有WiFi的小饭店吃饭。和好几个班的兄弟挤在一起，只为看一眼湖人队科比当天的比赛集锦…截图了我所有社交媒体上关于科比动态。可是我再也没有下一个14年去追你了…老大，望一路走好。 沈阳 ,2020-01-27,10,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,晚饭热了又热，等了又等，娃就是不吃（中午吃了半碗方便面到晚上九点多）。我都快放弃了，最后还想奋力一博，捧着碗坐在地上大哭起来“呜呜呜呜呜”。夏夏一看我哭了，跑来抱住我。爸爸心领神会，赶紧过来劝：夏夏你看你不吃饭，妈妈都伤心了，你快吃饭吧。娃看我哭得情真意切，终于动了恻隐之 ...全文,2020-01-27,118,61,3
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,今天我有点感冒了，吃完午饭就去睡了，爸爸自己带娃。四点半我睡醒了，爸爸赶紧过来邀功：娃我哄睡了！碗我洗了！地我拖了！厨房的地。玩具也收拾了！夏夏的洗澡水我倒了！我：等等，这也算一件功劳呐？爸爸：哎呀你听我接着说！睡之前我给她煮了一碗方便面，还有午餐肉弄碎了给她吃 ...全文,2020-01-27,95,18,2
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,本来想让她今天别午睡了，晚上早点睡。结果出去吃饭回来路上七点多在安全座椅就睡着了，已经扛回家了。这下怎么办呢……想来想去，只好我也跟着睡，实在不行半夜一起嗨吧 ,2020-01-28,55,25,2
吃饭 早饭 午饭 晚饭 夜宵,听说我要叫小呆,我本来不太着急，想着三月三假期回来再退房子的，结果刚刚吃饭的时候我爸说还要多租一两个月？有必要嘛。我就有点着急了 ,2020-01-29,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,慕小月moon,#最害怕听到吃饭两个字#实在吃不下了 ,2020-01-29,65,54,21
吃饭 早饭 午饭 晚饭 夜宵,快乐的小福星,我本只想宅在家里吃饭睡觉打麻将，让日子好过点，让心情平静点。网络授课，谁能叫停？ ,2020-01-30,1,5,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,在小姨家吃完饭，我留下来跟小姨打游戏，爸爸带着夏夏回家，给她加餐（晚饭吃了半碗）、洗澡、刷牙、哄睡，这几天真的是练出了带娃熟手工，我心甚慰。 ,2020-01-30,75,17,0
吃饭 早饭 午饭 晚饭 夜宵,邢立达,今年年后见面，求别嫌弃胖，现在吃饭是最消耗体力的事情。 ,2020-01-30,714,80,10
吃饭 早饭 午饭 晚饭 夜宵,澄泓-研究君,#北方大城市将投放储备蔬菜# 新型冠状病毒容易中招和规避：第一，电梯和按钮。电梯是没有过滤功能的高封闭空间，如果病人打喷嚏刚好你进入，十有八九麻烦。戴口罩，按电梯按钮时候垫点面巾纸，然后丢垃圾箱或者用袋子装丢掉。第二，食堂吃饭。食堂一堆人吃饭不戴口罩，风险极高。要避开面对面吃饭 ...全文,2020-01-31,16,1,5
吃饭 早饭 午饭 晚饭 夜宵,渡口五港,疫情结束我要打电话把没约的朋友都叫上 去喝奶茶一天喝两三杯不带睡的那种 一起去吃火锅蘸料弄得满满的 还要加冰粉 吃寿司就一口一点也不含糊 喝冬阴功汤 喝到嘴角发麻 往部队火锅要加超多辛拉面 更要吃超多炸鸡芝士年糕 夜宵吃巨多烧烤 看很多场电影抱着爆米花狂啃 还要吃甜品千层 更要有你在身边 ,2020-01-31,2533,327,411
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,神奇，仙女这几天不吃饭还长胖了一斤，脸豆圆润了。 ,2020-02-01,59,35,1
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,今天吃饭的时候，我朋友手机响了一下…收到一条通知…巴厘岛回国航班被取消了… ,2020-02-01,326,39,7
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,吃饭的时候冲浪教练从包里拿出一个推子，说我头发太长了，好多白头发，剃了好看……我说这是不是不太好，我教练说没关系，餐厅老板我的朋友，你脱衣服吧……然后我特么在餐厅门口的剃了个头… ,2020-02-02,358,86,11
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【2020年2月5日】上午9点半左右醒，睡了近8个小时。一早放晴，全天阳光充足强烈，是我年后回到台州后首次见到阳光。不久接全国公共卫生公益热线来电，以第三方机构身份就我1月18日捐献血小板血站服务满意度情况作电话回访调查，1分最低，5分最高，我给出5分评价。午饭吃奶黄包、烧卖和鸡腿，喝一瓶250 ...全文,2020-02-05,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,meredithshen,初十四，武汉封城第十六天，隔离第十七天。全城都在悲痛中，我们还活着，可是他却不知去了哪里。我们都是普通老百姓，眼里也只有眼前这点柴米油盐的日子，可是今天，在吃饭的时候，有多少人都觉得难以下咽，因为他不在了。你明白吗？为谁而鸣？为我们每一个人而鸣 ,2020-02-07,2,0,0
吃饭 早饭 午饭 晚饭 夜宵,敏从心来,饿了去吃饭!,2020-02-07,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,喂饭渣夏吃饭，她肯张口吃了，我感动得说：谢谢你！小姨在旁边：当妈也太卑微了。我：我就是卑微本人 ,2020-02-08,83,35,6
吃饭 早饭 午饭 晚饭 夜宵,侃侃而谈zp,#中国诗词大会总决赛#  恭喜彭敏，有志者事竟成      这五季中国诗词大会看下来，盘点一下喜欢的人物：武亦姝、姜闻页、邓雅文、姜怡伶，有机会很想请她们吃饭感觉雷海为比较励志，彭敏比较执着     现在的小朋友们，越来越能够发现我国古诗词的美好了，这该当是我国 ...全文,2020-02-09,30,9,2
吃饭 早饭 午饭 晚饭 夜宵,渡口五港,你发现没 事情有得必有失 这个年 过的漫长且难 但我们总该找点乐子 趣事 开始慢慢放下手机 跟自己的爸妈逗趣 家庭的纽带有一种空前的凝聚 一大家子有着一致的奔头 宅下去 活下去 熬下去 这段日子最温暖的一句话啊 不过一天又一天的“吃饭了” 这样特殊的年 定能让人记一辈子 记住 好好珍惜身边人 ,2020-02-09,1978,40,234
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,分享一下夏夏的进步呀给我很多回应了，超开心还自己有想象力了，想象恐龙吃饭和拉屎了 小短腿夏酱的微博视频 ,2020-02-09,151,58,1
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,巴厘岛一天我根本干不了几件事，早上8点出门，9点半下海冲浪，12点上岸，然后买个午饭到家估计要三点了，吃完四点再去一次健身房，基本差不多出来就直接吃晚饭了，一天两场运动，你基本就啥事都干不了了。 ,2020-02-09,73,28,4
吃饭 早饭 午饭 晚饭 夜宵,人五_,让他们来玩微博抖音哔哩哔哩做内容，吃饭就说，李姨粉丝都两万多开始接广告了，你呢？拉个退休群每个月按粉丝量排名，写段子学pr剪视频找素材，写不出来剪不出来阅读量不高就给他们两巴掌。//@Aphrrrooodite:我那天发了个差不多的微博 查看图片,2020-02-10,136,17,12
吃饭 早饭 午饭 晚饭 夜宵,追星女孩的日记,#吉娜的腰#这两个人吃饭也太搞笑了，而且朗朗也很接地气，吉娜说话自带东北味 追星女孩的日记的微博视频 ,2020-02-10,32,6,5
吃饭 早饭 午饭 晚饭 夜宵,孤沽,有人问我第一次约会要不要aa？非常不喜欢这个人：你请客之后不太想有密切往来，待考虑：aa喜欢这个人：让ta请客。这样下次才方便说你上次请我吃饭了，这次我换请你吧天雷勾地火一触即燃：一起逃单 #毒魔咕# ,2020-02-10,379,43,57
吃饭 早饭 午饭 晚饭 夜宵,老兔爷zy,#拉面馆1人1桌3面围帘#心无旁鹜地专心吃饭，谈事儿、谈恋爱、扯闲篇⋯全免！ ,2020-02-11,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,方响屁也很好玩，我以前以为女网红都很傲娇心机很重，她真的超级接地气，而且是我人生见过最好笑的人，非常放得开，什么话都敢说。而且她真的是个atm奴，我们一群人一起吃饭她非要结账，跑着抢着结账不去结账不舒服，人家外地来的地主之谊就算了，我一个本地人，陪我吃烤鱼她也非要去结账，她都没吃 ...全文,2020-02-11,3775,175,19
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵是三鲜汤年糕。有蛤蜊、虾和荷包蛋，味道一般，汤不是很热。 ,2020-02-12,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵不知道吃什么。 ,2020-02-12,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,说几件昨天的事情：一是晚上又开始下起小雨来，不过雨势不大，而且白天基本没怎么下，到晚上才又下起来；二是单位食堂夜宵中断数天后恢复供应，今天是水饺，超市买的速冻水饺，数量没几个，而且也不好吃，不过食堂的酱油真是不错；三是单位又发放了四个口罩，这次发的是脱脂纱布口罩，仙居县恒泰染织敷 ...全文,2020-02-12,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,Alsfig,最近只要下午不用去上班，吃完午饭就会在家躺尸，一直躺到天黑，什么都不想干，不想看书，不想看电影，可我今年还有好多事情要做的，现在趁着疫情比较闲应该行动起来的，后面又怕没什么时间，可我行动不起来，这种懒癌+拖延症的估计要死翘翘了。 ,2020-02-13,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵是鸡蛋酒酿汤圆，汤圆是黑芝麻馅的，又大又圆，味道还行，就是不太热。 ,2020-02-13,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,如果明天白天不下雨的话，计划中午到单位食堂吃午饭，然后吃完饭去欧尚超市买餐具、厨具、大米、面条和调味品，如电饭煲、炒锅、电磁炉、锅铲、菜刀、刀板、碗、筷子、盆、食用油等。下午回来再把衣服洗了。出发前烧水洗头刮胡子。 ,2020-02-13,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,女儿最近吃饭又乖，讲话又好，如果不是不能出门，简直想去庙里还愿🙏！ ,2020-02-13,136,42,0
吃饭 早饭 午饭 晚饭 夜宵,慕小月moon,驴友超话#夜宵的正确打开方式# ,2020-02-13,39,36,18
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,昨天有个人冲浪的台湾人几乎是赢得了全体学员和教练的恶评，懒到出蛆，一口黄牙，四十岁了，带着撒娇似的台湾腔，令人作呕，我认识的台湾朋友没一个是这样的。昨天吃饭的时候还在谈论大陆的言论自由，真的很好笑，有种瘪三讨论有钱人痛苦的僵硬滑稽感。 ,2020-02-13,128,17,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【饭卡超限】晚上去食堂吃夜宵时，顺便刷了一下饭卡，果然这个月的补助已经打进来了，刷卡机屏幕上现实乱码。真是麻烦。本来我是准备年后一回来就去文化服务中心买点零食的，结果因为疫情影响，一直没有开门营业，因为持续阴雨天气寒冷和下班晚起床晚等原因，食堂也只去吃过一次，扣了10元，这还不够。 ,2020-02-14,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【夜宵·年糕】今天晚上食堂提供的夜宵是汤年糕，配有蛤蜊、虾等，但分量很少，而且没有荷包蛋。汤倒是蛮烫的，但味道实在是太淡了，放了很多酱油、醋和辣椒油调味，否则真的没法吃。 ,2020-02-14,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【夜宵】今天夜宵不知道吃什么。 ,2020-02-14,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【发夜宵】晚上我们部门给每个值夜班的员工发了一袋吃的东西，真是意外！计有：两桶康师傅大食桶方便面（香辣牛肉面）、一个苹果、一罐银鹭桂圆八宝粥、两个达利园牛油味牛角包、三盒光明莫斯利安原味酸奶、四块黑芝麻萨其马6种13件东西。 ,2020-02-14,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【吃饭】下午到晚上，先后吃了一个烤地瓜、一桶方便面（老坛酸菜面）、一个茶叶蛋、一根火腿肠、一袋真空包装的海带、一个苹果、一根烤肠、几根小麻花、几块桃酥。 ,2020-02-14,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,这场大疫情下每一个普通人的小生活，其实很有意思。之前你打开社交软件，游戏、旅游、探店、美甲、酒吧……精彩各有各的精彩，无聊却是一样无聊。我看到一些跟我一样不会做饭的朋友，被生活逼着搞起了黑暗料理。普通人被困在家，最大的影响就是吃饭问题。其实透过大家发的东西，基本可以看到每个人 ...全文,2020-02-15,151,55,12
吃饭 早饭 午饭 晚饭 夜宵,澄泓-研究君,潜规则42条（建议收藏）1. 去别人家里，不要坐在人家的床上。2. 在酒桌上与别人碰杯，自己的杯子一定要低于对方的，特别是对方是长辈或领导。3. 晴带雨伞，饱带干粮——未雨绸缪总是好的。4. 如果问别人话，别人不回答你，不要死着脸皮不停的问。5. 吃饭的时候尽量不要发出声音。6. 捡东西或者穿 ...全文,2020-02-16,38,0,57
吃饭 早饭 午饭 晚饭 夜宵,侃侃而谈zp,#黄燕玲#   黄燕玲，今在否？      不过向来都对新Jing报的报道很有意见，他们是一群吃饭砸锅的分裂症患者，动机上很有问题      黄燕玲如果还在的话，现身说法会是最好的回应🙏      确实应该加强对生物、病毒研究所毒株的管理了，尽管我们已经是国际上做得比较好的了，但兹事体大，更严一 ...全文,2020-02-16,8,3,0
吃饭 早饭 午饭 晚饭 夜宵,梦回龙城-宋律师,耽误圆宝吃饭了，当然是生气。,2020-02-17,1,0,0
吃饭 早饭 午饭 晚饭 夜宵,jiesi10001,//@重工组长于彦舒://@铁球大佬爷://@OSAMA-Z:窃钩者诛窃国者侯//@青皮卡秋莎:不会人传人不失信，不是非典不失信，训诫真话不失信，一家人有一个姨就是台湾特务不失信，108亿口罩不失信，四万人吃饭无人感染不失信——而不听话就要上失信名单。亲眼见证“信用”一词信用破产，是为当代汉语的一个奇观时,2020-02-17,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,我有个女生朋友很久没见一起吃饭，穿很风骚出来，🐻大了很多。我说你这把年纪干嘛突然去隆乳。她说，很痛的，是增生。 ,2020-02-17,1376,193,42
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天单位食堂夜宵是水饺。速冻的，一点都不好吃。 ,2020-02-17,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,老公吃完饭就去加班了，我今天带了大半天，喂完晚饭腰都要断了，卑微地请求小姨支援，得到首肯后，赶紧让阿姨带过去了，嘿嘿嘿。如果我家阿姨是那种菲律宾保姆就好了，我看朋友的菲律宾保姆会早教，太羡慕了。 ,2020-02-17,79,47,2
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵不知道吃什么，希望别再像昨天那样还是吃水饺。 ,2020-02-18,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,澄泓-研究君,小和尚问方丈：什么样的人是佛？方丈答：壹说话不急不慢；贰吃饭不咸不淡；叁遇事不怒不怨；肆待人不分贵贱；伍得失很少分辨。小和尚不信：就这么简单？方丈说：就这么简单。小和尚：“那不都成佛了？”方丈说：至今我尚未遇见，阿弥陀佛…慢慢修吧。早安#近4万包卫生巾运抵武汉# ...全文,2020-02-19,32,2,6
吃饭 早饭 午饭 晚饭 夜宵,苏白言家的蓁蓁,突然发现昨天，早上吃的香辣牛肉面，中午阿宽面皮，晚上李子柒螺蛳粉，一天都没好好吃饭 ,2020-02-19,0,3,1
吃饭 早饭 午饭 晚饭 夜宵,侃侃而谈zp,#第一次看到堵车会开心#  第一次看到堵车会开心     街道冷清肃杀已久，再次看到车如流水马如龙，当然是开心的，堵车、车位难寻和吃饭排队等位子原来都是经济繁荣的标志呀     失去了，再找回来，忽然感觉有一种要珍惜的感觉是呀，人间不能够没有烟火味      也许再 ...全文,2020-02-19,4,5,2
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,【年糕】今天食堂夜宵，又是三鲜汤年糕，最讨厌吃年糕了，因为汤汁等不能入味，口感很差，又是糯米制作而成，不利于消化。有黄花菜、虾、蛤蜊等，味道一般，特别是虾，感觉像是坏了一样，汤也不是很烫。 ,2020-02-19,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,试试能不能发照片了每天在家潜心做饭用心吃饭 ,2020-02-19,975,412,8
吃饭 早饭 午饭 晚饭 夜宵,快乐的小福星,在这里，三个老人三个小伢，就我一个年轻人。我娃最小，什么都跟着姐姐们学，分不清好坏。我娃都变野了，爱哭闹，爱吼叫，我几乎天天要跟她干一架她才老实。刚吃饭时娃又闹，我不依她，奶奶们慌了，我说了几次不要管她，奶奶们手忙脚乱地要哄她，娃也变本加厉，还打破了饭碗，屋子里乱成一团，我控制不 ...全文,2020-02-20,1,14,0
吃饭 早饭 午饭 晚饭 夜宵,用户6520030499,欢迎大家来找我吃饭今天換了一道菜请问是哪一道 ,2020-02-20,712,339,3
吃饭 早饭 午饭 晚饭 夜宵,听说我要叫小呆,做了个很像电影的梦。在大城市工作，生活，跟认识多年的姐妹合租，结果因为一个很小的问题闹掰。因为还一同认识一个老板一样的人物，那天正好在老板那里，姐妹也来说她认识一个人准备结婚，大佬说请吃饭庆祝，借口有事离开，结果在离开之后先是遇到抢劫，后来还他喵是枪战了？被救出来时正好是黄昏，走 ...全文,2020-02-21,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,●食堂夜宵都忘了吃，本来打算10点半左右再去，结果忙着校对版面，等忙完一看时间都已经11点多了，已经超过夜宵供应时间了，感叹这时间怎么过得这么快！●今天生物钟也有点乱，一度以为是星期六，到中午才想起来还是星期五。可能和昨天晚上再度失眠有关，大家都在睡觉的时候睡不着，白天又睡不醒，另 ...全文,2020-02-21,2,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天夜宵不知道吃什么。 ,2020-02-21,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,《单身日记3》其实这个时候我已经订了去博洛尼亚的住宿和车票，插画节要开始了。订票的时候我问了下佛罗伦萨男孩有没有兴趣一起，说我反正订了住宿，一个人住也是住，两个人住也是住，他自己买车票过来就好了。博洛尼亚在佛罗伦萨和米兰的中间。他说好。下午我去和小华侨吃饭，我们约在duomo第 ...全文,2020-02-22,3963,805,279
吃饭 早饭 午饭 晚饭 夜宵,SD下海的杨大夫,【磕盐博主】最近考研初试开始成绩查询，晚上跟同组的一位学长吃饭，偶然聊到彼此考研的经历，许多年前模糊的细节竟然开始变得逐渐清晰起来。想在这里写写二三事。我在2010年和2011年参加了两次研究生入学考试，第二年很惊险地考入了亚南院。我本科所在的院校并不是传统意义上的学术名校（三本），虽 ...全文,2020-02-23,67,32,8
吃饭 早饭 午饭 晚饭 夜宵,Dingykkk,今日午饭！ ,2020-02-23,103,56,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,午饭吃炸酱面、卤蛋和酸梅汤，晚饭吃鸡蛋香肠培根虾仁炒饭。 ,2020-02-23,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,夏夏最近饭量大了，我让阿姨晚餐都要多做一个肉了。昨天爸爸不回家吃晚饭，我和阿姨和夏夏吃。阿姨解冻了十个鸡翅，我去厨房看到我说不够吃吧？阿姨：夏夏三个， 我三个，给你四个你还不够吃啊？我说：我一个人要吃八个。阿姨将信将疑解冻多五个，最后我吃了八个，夏夏吃了四个，阿姨吃了三 ...全文,2020-02-23,70,36,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,今天打包了一天货，腰都废了，五点半回到家就累到睡着了。老公喊我起来吃饭，我说吃完你让我继续睡我就起来。他说你当然可以睡啦。我说那娃谁带。他说我带我带。我说好吧那我起来吃饭了。怒吃一大碗米饭三碗汤七个鸡翅两个牛肉丸若干四川腊肉。现在摸着肚子仿佛孕妇后躺的姿势躺在床上。 ...全文,2020-02-23,59,8,0
吃饭 早饭 午饭 晚饭 夜宵,二分糖,现在每天就是十一点才醒，开始赖床打游戏看视频刷段子综艺电影电视剧，饿了吃饭，馋了零食，渴了饮料，也只会和我喜欢的人玩，即便是无聊，我也不想接触无意义的社交。 ,2020-02-24,3,0,0
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,今天食堂夜宵又吃汤年糕，发现食堂厨师真的很喜欢做年糕。和以往去了还要等不同，今天已经做好几碗放在窗台上了，去了端过来就吃，放了酱油和醋，食材有蛤蜊、咸肉干、金针菇、虾等，味道不好也不坏。 ,2020-02-24,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,夏夏给大家表演个吃樱桃🍒！跟以前的吃饭视频一个系列的！ 小短腿夏酱的微博视频 ,2020-02-25,54,35,1
吃饭 早饭 午饭 晚饭 夜宵,刀刀带风,同问老师，孩子头汗多，胃口也不好，不爱吃饭，很瘦。//@家有调皮牛:我女儿就是身上没汗，头上汗特别多，谁问老师，推脾胃怎么推？,2020-02-26,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,请过我吃饭的，我是不会还钱的，但是可以和你睡觉。 ,2020-02-27,1283,176,26
吃饭 早饭 午饭 晚饭 夜宵,人五_,给你们说我有多荒谬。之前喜欢想睡一个小男生，人家不喜欢我，我坐火车跑过去找他，请他和他朋友吃饭，然后他请我喝了咖啡。我说来米兰找我请我吃饭，他说好。然后我找他那个被拒，来了米兰也没找我也没请我吃饭。晚上睡觉刷手机又看到他头像，气不过，跟他说，把饭钱给我。他？？？然后把 ...全文,2020-02-27,5357,597,69
吃饭 早饭 午饭 晚饭 夜宵,江涵秋影,在单位食堂吃饭，菜里有虾干，随手发了条微博，立马就有人向我推销自家产的虾干；前几天吃了手剥核桃，发了说说，可能有人看到了，今天又有人加我QQ，要向我推销山核桃。我真服了这些人。 ,2020-02-27,0,1,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,吃晚饭前，爸爸带夏夏下楼玩（衣服也是他搭的）。回来我问他：玩得开心吗？爸爸：咱们女儿啊！真是……我：真是什么？爸爸：真是毫无界限感！人家一家三口在那里扔球，她跑过去杵在中间，两手一伸“给我给我～”，小弟弟真的把球给她扔，她又扔不了半米远。还有，人家一群三四岁的女 ...全文,2020-02-27,124,88,1
吃饭 早饭 午饭 晚饭 夜宵,我心无悔77865,隔离第二天，吃饭是大问题 廊坊·恒盛塞纳河谷 ,2020-02-28,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,突然想起来，我小时候在潮汕，街上很多乞丐，去买菜一路上能遇到三四五个，很多就趴在地上的，出去大排档吃饭，要一直躲着过来乞讨的人。后来10年左右去深圳玩，也是满大街都有各式乞讨人员，有的是卖艺的求路路费的。但是自从来佛山，真的没有印象，路上有乞丐这个职业。是城市管理问题还是乞丐在这里 ...全文,2020-02-28,25,29,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,我以前date，有一个小男生喜欢打游戏，不按时吃饭，起床第一件事是先开电脑，饿了就随便吃些吐司。我觉得这样不行，不好，他这样生活有问题，我每天到时间给他做饭，做好之后他连来饭桌吃饭也不，坐在电脑面前吃完把碗一放，我又去收了来洗。我一肚子怨气，和他大吵一架。后来和朋友聊天，我跟她 ...全文,2020-03-01,4134,401,457
吃饭 早饭 午饭 晚饭 夜宵,人五_,昨天微信群里说拼团的n95到了，我出门去拿，带了一个我室友给我的一次性医用口罩。地铁人少了一些，但还是有人站着，我看到的意大利人，没有一个人戴口罩。拿完口罩我去我朋友家吃饭，她们俩从疫情开始到现在一直没出门，买了巨多零食在家。我坐公车过去，下车往她家走的路上，还能看到意大利人坐 ...全文,2020-03-01,1693,174,27
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,有被安慰到//@酩酊大醉的悟空:我娃九点半吃的早餐，11：30我问人家中午想吃啥我好准备。坐在地上崩溃大哭：刚吃过饭啊怎么又要吃饭每天都是：你们吃吧不用管我，我饱着呢。三岁半的娃，98cm，30斤不到！！！,2020-03-01,49,86,4
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,喂女儿吃饭不是气死就是困死，喂一勺等半天，等到花儿也谢了，没办法二胎了，耐心全在这一个消耗完了。 ,2020-03-01,61,135,11
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,吃饭的时候，阿姨循例开始说今天买的菜多贵，排骨五十几，买了一条鱼给夏夏吃28。我跟老公说，你说菜价这么涨下去，那些一个月赚三四千养活一家人的可怎么办。生性乐观的阿姨：有什么怎么办的，有多少吃多少呗，以前一顿一条鱼，现在一条鱼分两顿吃呗。 阿姨紧接着汇报：我今天买了一个新拖把了 ...全文,2020-03-01,118,123,1
吃饭 早饭 午饭 晚饭 夜宵,孤沽,到成都了，海关特别严格，见到我爸的时候他已经在机场等了很久。在车上我问他，爸，我到家隔离之后你是不是每天把饭放我卧室门口就走。我爸说：怎么会呢，我跟你隔远一点吃饭就好了，一家人总不能饭都不吃一起吃，你又没发烧，没事的。我说也行，那你买个透明塑料板搁在我俩中间，我们看得到对方但是 ...全文,2020-03-01,152,52,1
吃饭 早饭 午饭 晚饭 夜宵,扎恩Joan,八点半吃晚饭，晚饭吃多25%，下午还有吃零食。吃多了，动的少了。106→114是有原因的🙈 ,2020-03-02,0,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,我真的觉得靠男人吃饭或者自己努力工作没有高下之分，都是本事，都要受气，也都不轻松。但我为什么觉得女孩最好自己工作不要靠男人，因为大部分女生的情商智商来说，不具备从事靠男人吃饭这个职业的情商智商以及专业素养，空有一张脸和青春，换几个包几双鞋几顿饭，然后就没了。不是谁都能当可可香 ...全文,2020-03-02,2478,209,149
吃饭 早饭 午饭 晚饭 夜宵,小短腿夏酱,没有遇到过饭渣娃可能不太理解。常见的就是建议就是让我别给她吃零食，但是夏夏也不爱吃零食，基本上很少吃零食，除了外出我会带着哄一下。还有就是很多妈妈说饿一下就好了，夏夏去年上了四个月日托班，清晨六点喝一顿奶吧，起床吃半个鸡蛋，有时候早饭也不吃，然后去上学，中午基本不吃，下午茶点 ...全文,2020-03-02,90,273,8
吃饭 早饭 午饭 晚饭 夜宵,苏白言家的蓁蓁,所以他值得喜欢，演技又好，三观也正，换句话说，正是因为他有演技，他不靠粉丝吃饭，所以他不怕得罪粉丝，不喜欢什么做法直接就表明态度。某些流量，业务能力和获得成就并不匹配，业务能力不足以获得现今的地位，还不是靠狂热的粉丝捧出来的，所以不敢得罪粉丝，各种迁就纵容粉丝。,2020-03-03,0,1,0
吃饭 早饭 午饭 晚饭 夜宵,一只蹦蹦跳跳的尤物,好消息！我们签证过了，等雅加达那边最后一个批示，就剩下最后一波敲章了！运气好的话周末能拿到，下周就能回国。现在上海情况怎么样，落地隔离14天吗，吃饭咋办？都是喊外卖吗？这次是真的下周就能回国了！！下周回国！！一定！！ ,2020-03-03,294,108,3
吃饭 早饭 午饭 晚饭 夜宵,张小梦的铅笔头,最近很忙，忙着跟韩老师打磨十年铁杵计划，忙着备考，还有一日三餐和家务，还有个不能上幼儿园的娃，感觉充实，又有点觉得好笑，这么忙，让我都不敢相信。也更让我觉得每天都很珍贵，所以，即使这么忙，还是想抽出时间，记录每天的小事，珍惜当下。#点滴小事# 早饭时，我举起杯子喝水时 ...全文,2020-03-04,3,0,0
吃饭 早饭 午饭 晚饭 夜宵,人五_,搜人五把最近24小时的都看了一遍，几乎都是骂我的。确实，我是一个网红博主，靠微博吃饭流量赚钱，不应该对粉丝口出恶言，也不是真的可以想说什么就说什么。但很多人是喜欢我对一些事情的看法关注我的。又因为我对一些事情的看法取关我，我也觉得这很正常。我说的想法与对方相同的时候，他们会说 ...全文,2020-03-04,3205,440,29
