关键词,博主,内容,日期,点赞数,评论数,转发数
疫情,澄泓-研究君,【盘前思考20200212】继续划重点-点赞是美德1【外盘】美股续创历史新高；2【大事】① 钟院士称疫情数据2月中下旬到峰值② 1月CPI大涨5.4%③ 财政部提前下发地方债3【仓位】【5】成以内较为合适；4【策略】① 市场已经开始出现比较明显的缩量，创业板的量能萎缩较大，同时上证属于缩量 ...全文,2020-02-12,23,6,5
疫情,澄泓-研究君,您所在的公司，有开始裁员吗？#强行要求所有教师录播课程必须制止# #北京要严防死守坚决防止疫情蔓延# #战疫打卡行动# 澄泓-研究君的微博投票 ,2020-02-12,6108,9,5
疫情,苏白言家的蓁蓁,疯了吧，一个赚四毛都不行？让人家喝西北风？更别说现在疫情期间，人家是顶着危险卖口罩，难怪现在药店都不卖口罩了。,2020-02-12,0,0,0
疫情,侃侃而谈zp,唉，再好的初心，施行起来都要变质，为什么？中小微企业银行不敢放呀，觉得我国银行太市场化了，一点儿都不像三大运营商、中国电力、中铁总公司这些企业我国大银行一点儿社会责任感都没有BTW，小米、美团这些企业也申请这项疫情扶持专项贷款，很不要脸,2020-02-12,10,6,5
疫情,侃侃而谈zp,#钟南山 新冠肺炎疫情有望4月前结束#   接受路透社采访时，钟南山称新冠肺炎疫情有望在4月前结束🙏     我们其实更希望在3月中旬的时候就能够“马照跑，舞照跳，歌照唱”该看的电影看起来，该组织的聚餐补起来，该拜访的客户加速走访起来     2020年的新冠肺炎疫情是全民不愉快 ...全文,2020-02-12,1,1,0
疫情,雪松绿竹song,其实就我个人来看呢，每个人说的角度和情景不一样而已！都是有利于国民！师老师高屋建瓴，见解深刻；李医生限于职业敏感，针对于当时严重疫情；钟老则是忧国忧民，缘事生情！有不当处，还当谅解之！还是那句话，都是利于国民！性情之人总好过冷漠无情者吧！,2020-02-12,0,0,0
疫情,二三线小镇文艺青年,#战疫打卡行动#我已打卡2天，面对疫情我承诺：听从安排，配合查验！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-12,0,0,0
疫情,相忘于江湖可矣,#战疫打卡行动#我已打卡3天，面对疫情我承诺：积极防疫，理性应对！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-12,0,0,0
疫情,追星女孩的日记,#岳云鹏 等疫情过去我请你们看相声# 小岳岳真的是太好啦！来一起看看和薛之谦合唱！真好听 追星女孩的日记的微博视频 ,2020-02-12,11,3,1
疫情,江涵秋影,晚上上班，再次带了两个橙子到单位。还有最后两个，就要吃完了。水果还有几个苹果和两个柚子。疫情结束前应该不会再买什么水果了。 ,2020-02-12,0,0,0
疫情,江涵秋影,我一般是一个月左右理一次发，最长也不过一个半月左右，眼看又一个理发周期就要到来，突如其来的疫情使得包括理发店在内的商家歇业，还不知道什么时候才能恢复，如果到3月份还不开门，到时候可真就成了《流星花园》中的F4了！ ,2020-02-12,0,0,0
疫情,奶舅_吴斌,#奶舅推荐# 在助理大人的强力监（催）督（促）下，每周二、四、六在wang易云音乐和xi马拉雅上更新《奶舅FM》，这周已经更新两期啦#科学抗击疫情# ,2020-02-13,4,0,0
疫情,腹骂,网页链接火葬场的技术骨干也出动了，“抗击疫情，驰援武汉”，可想而知武汉人民遭受了多大的罪！因感染病毒的死难者肯定远大于统计数字。前几天看到有辟谣说：武汉殡仪馆排队火葬是谣言，就感觉那帮负责辟谣的孙子们才是真正谎言的制造者，只是没有证据揭穿那帮孙子。网页链接,2020-02-13,0,0,0
疫情,情76682,#战疫打卡行动#我已打卡1天，面对疫情我承诺：在家锻炼，提高免疫！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-13,0,0,0
疫情,Ace87,#战疫打卡行动#我已打卡2天，面对疫情我承诺：不串门，不聚餐！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-13,0,0,0
疫情,澄泓-研究君,【车停了、工厂停了、烟花爆竹停了为啥雾霾没停？】今年春节，尽管受疫情影响，社会活动水平很低，但重污染天气并没有因此消失无踪。除夕至大年初四，京津冀及周边地区、汾渭平原和东北地区出现区域性重污染过程。元宵节期间，太原、邯郸、石家庄等8个城市PM2.5浓度都达到重度污染水平。为什么马路上车 ...全文,2020-02-13,36,16,7
疫情,澄泓-研究君,【成都一男子每天6小时紫外线灯消毒，三天后出现干咳】这段时间，由于新冠病毒的影响，老百姓们纷纷开始购买各种防控病毒的用品，作为基本的防护措施——口罩肯定是不能缺少的，除此之外，那肯定就是消灭病毒的药品了。酒精、消毒液…，在全民抗击新型冠状病毒肺炎疫情的关键时期，大家都想尽一切办 ...全文,2020-02-13,13,2,3
疫情,澄泓-研究君,【武汉辟谣百步亭花园无人管：目前社区工作者、参加万家宴人员尚无一人为确诊和疑似病例】近日，网传武汉“百步亭花园无人管”“社区缺乏物资发放”等。经武汉市防疫指挥部核查回复：此为谣言。疫情防控工作启动以来，武汉江岸区百步亭社区全面摸排近4万户居民体温。对确诊人员、疑似人员和密切接触人 ...全文,2020-02-13,85,20,1
疫情,澄泓-研究君,把疫情数据能纳入的都纳入，一天撤换省市三位主要领导，湖北以及武汉在和过去做了断，也侧面说明顶峰已经基本过去，目前进入扫尾和重建阶段。新人新气象，“应”勇救“疫”就此拉开大幕。。#湖北省继续延迟复工开学##湖北省委主要负责同志职务调整##疫情期间更不要抽烟# ,2020-02-13,26,6,1
疫情,澄泓-研究君,以下几种休闲方式，你每天用时最多的是啥？#湖北省委主要负责同志职务调整# #花木兰动图# #专家福尔摩斯式破解聚集性疫情# 澄泓-研究君的微博投票 ,2020-02-13,140,1,1
疫情,澄泓-研究君,【盘前思考20200213】继续划重点-点赞是美德1【外盘】美股续创历史新高；2【大事】① 疫情数据继续下降② MSCI季度调整名单公布③ 美联储重申积极财政政策3【仓位】【5】成以内较为合适；4【策略】① 创业板基本就是牛市的节奏，量价配合的非常好，缩量回踩放量上攻，因此它是绝对的风 ...全文,2020-02-13,17,2,2
疫情,澄泓-研究君,面对异常强势的创业板，您认为它见顶了吗？#疑似或确诊孕产妇产检和分娩定点医院# #专家福尔摩斯式破解聚集性疫情# #专家福尔摩斯式破解聚集性疫情# 澄泓-研究君的微博投票 ,2020-02-13,368,2,2
疫情,澄泓-研究君,美股不断历史新高，您认为它见顶了吗？#疫情形势出现3个积极变化# #万万没想到这个愿望成真了# #今日看盘# 澄泓-研究君的微博投票 ,2020-02-13,284,2,2
疫情,澄泓-研究君,没有永远的春天，却有永远的春意;没有永远的缠绵，却有永远的思念;没有永远的成功，却有永远的追求;没有永远的年青，却有永远的青春!早安#疫情形势出现3个积极变化##今年首个寒潮##战疫打卡行动# ,2020-02-13,16,0,1
疫情,敏从心来,其实疫情有再大的影响，我个人认为对高速发展的运势是不会有抄底的影响的，从很多方面综合思考，未来中国的走势，虽然会有波折，但总体是会向上的，将来国力会更向上升，而且发展中国家会逐渐抬头，因有其历史使命的，都为未来的国际局势走向的形成等发展铺路。历史的最终命定走向是不会被撼动更改的。,2020-02-13,0,0,0
疫情,霞勇同心,《美国病毒专家到武汉疫区，第一句话是请中国永久关闭野生动物交易》导语：疫情面前病毒是人类共同的敌人，美国著名传染学专家维尔特李普金到武汉疫区，提出两点建议，助力中国对抗疫情。网页链接 ,2020-02-13,1,0,0
疫情,霞勇同心,《航拍西安罕见“空城” 盼疫情早点结束重现车水马龙》pre_original 2020年的春节注定是一次特别的春节，对每个人来说都记忆深刻，而且这也将载入历史，因为这样的场景几十年来罕见。因为新冠肺炎疫情的影响，原本春节期间车水马龙的街道，如今车辆稀落，街上的行人也难见几人。网页链接 ,2020-02-13,0,0,0
疫情,侃侃而谈zp,#德国不禁用华为5G#   德国主要政党达成一致，将步英国后尘，不会禁用华为5G设备     在新冠疫情防控如火如荼的时下，这是振奋人心的好消息，华为加油     不知道特朗普会不会又给默克尔打电话，愤怒地咆哮一番呢？然并卵，So what?      德国通信设备市场规模占 ...全文,2020-02-13,20,9,7
疫情,侃侃而谈zp,#湖北省委主要负责同志职务调整#   湖北省委主要负责同志职务调整     为了支援湖北的新型冠状病毒感染肺炎疫情防控工作，阿拉上海市民把自己的市长应勇同志都捐献出去了     想起了昨天新闻联播通报的局常委会会议，最后一句是“会议还研究了其他事项” ...全文,2020-02-13,7,9,4
疫情,乔乔eureka,//@知识分子:公卫排名再高，没有决策权或是相关建议没有被采纳都是无济于事，而且我们目前的公卫领域都是侧重慢性病，真正做传染病防控研究或是实践的人是非常少的。//@考研政治孙笑川:华中科技大学同济医学院的公共卫生学院水平是全国第一名，这次爆发在武汉的疫情却没有利用华科公卫的水平。,2020-02-13,11,0,20
疫情,Alsfig,最近只要下午不用去上班，吃完午饭就会在家躺尸，一直躺到天黑，什么都不想干，不想看书，不想看电影，可我今年还有好多事情要做的，现在趁着疫情比较闲应该行动起来的，后面又怕没什么时间，可我行动不起来，这种懒癌+拖延症的估计要死翘翘了。 ,2020-02-13,0,0,0
疫情,Alsfig,看看武汉政府官员在这次疫情当中的表现，如果由这群人管理我们的国家，我想问我们的未来在哪里？ ,2020-02-13,2,0,0
疫情,伟玲lin,妈妈们的爱这次离开家后也不知道几时才能回去希望疫情赶紧过去到时我要去拍美美的婚纱照还要开开心心回家结婚 ,2020-02-13,2,0,0
疫情,SD下海的杨大夫,刚看到@JasonGKwok 说疫情数据获取的问题。这里简要分析了一下财新的新冠肺炎确诊病历实时动态。找到了如下几个接口，可以方便下载历史数据，包括分省确诊病历网页链接 重症病例 网页链接 疑似病例 网页链接 死亡病例 网页链接 治愈病例  ...全文,2020-02-13,32,1,57
疫情,陈头01,换言之，全国诊疗标准应统一至湖北方案//@陈头01:#建议湖北标准推广全国#鉴于sars-2号病毒后续流行病学特征不明、各省市纷纷复工，及治疗上没有特效药、疑似与临床诊断与确诊病例治疗方法相似，为防止疫情反弹和隐形扩散，并基于各省市的医疗能力，非常时期应标准从严，建议湖北诊疗标准推广至全国！,2020-02-13,0,0,0
疫情,陈头01,#建议湖北标准推广全国#鉴于sars-2号病毒后续流行病学特征不明、各省市纷纷复工，及治疗上没有特效药、疑似与临床诊断与确诊病例治疗方法相似，为防止疫情反弹和隐形扩散，并基于各省市的医疗能力，非常时期应标准从严，建议湖北诊疗标准推广至全国！,2020-02-13,0,1,1
疫情,相忘于江湖可矣,卦哥家超话 【期待已久、令人振奋的好消息！】【重磅好消息！！！#治疗性新冠特免血浆制品投入临床#】日前，在新冠肺炎治疗方面传来重磅消息。#抗击疫情 央企行动# 国药@中国生物CNBG 已完成对部分康复者血浆的采集工作，开展新冠病毒特免血浆制品和特免球蛋白的制备。经过严格的血液生物安全性 ...全文,2020-02-13,0,1,0
疫情,相忘于江湖可矣,卦哥家超话 【#湖北十堰张湾区13日零时起战时管制#】湖北省十堰市张湾区新冠肺炎疫情防控指挥部刚刚发布通告，宣布张湾区全域从2月12日24：00起实施战时管制，管制措施原则上以14天为一周期，视全市及张湾区疫情防控效果予以提前解除或持续实施。重磅！张湾区今夜零时起实施战时管制，所有楼栋封闭管理  ...全文,2020-02-13,0,2,0
疫情,胡锡进,国家疾控中心流行病学首席科学家@曾光 教授今天再次对话老胡，分析疫情走势。他同时讲了自己个人的防护情况。他现在经常出去开会，除此之外尽量少接触人，连孙子也不让来他的家里了。他的夫人正常去超市买菜。他上下楼时在电梯里会用一张纸垫着摁按钮。他经常坐出租车，在出租车上戴口罩。他在密闭空间 ...全文,2020-02-13,9276,1655,1027
疫情,江涵秋影,受新冠肺炎疫情影响，2019年度的《咬文嚼字》合订本很可能要推迟出版了。 台州 ,2020-02-13,0,0,0
疫情,小短腿夏酱,这个春节窝得久了，很多家庭矛盾凸显了，尤其是跟长辈同住那些……平时关系尚好的小家庭都处于爆发的边缘～我们家在疫情爆发后取消了去婆家过春节的计划，一家三口窝了十来天，一直到阿姨回来。这时候，平时不用做家务的我们多了很多功夫，但是大家都明白，不是你做就是我做，只能分工合作。我负责 ...全文,2020-02-13,282,111,84
疫情,一只蹦蹦跳跳的尤物,刚看到印度出现很多疑似的，这非常可怕，如果疫情在印度爆发，我感觉很有可能是要直接血洗印度，唯一的办法就是前期必须控制住。为什么这么说，你看中国各个小区给你封锁，隔离，害，但印度这招根本不好使，人家很多地方根本就特么没“小区”的概念，很多人就是住路上和路边的…病毒高兴的飞起… ,2020-02-13,241,53,22
疫情,青春不能没有我,运20首秀，11架大中型运输机大象漫步，六架运20，三架伊尔76，两架运9，满满的舒适感，对于这场疫情战，全国人民都抱着必胜的决心，因为国家永远是我们坚强的后盾，加油武汉，加油中国。 六安·霍邱县 青春不能没有我的微博视频 ,2020-02-14,1,0,0
疫情,阮冬冬冬,哈哈哈哈哈哈//@东东枪:➡️➡️➡️//@加菲众: 都说了《拦停急序》//@张岩cg://@东东枪 :哈哈哈哈哈哈哈哈哈，简直想得到这个psd模板。//@不得不犯狗 : 1可以叫《疫情期间帖》；2可以叫《紧张帖》。,2020-02-14,0,0,1
疫情,腹骂,终于看到有智者批评外交部发言人在疫情期间针对美国的一些讲话。对美国闭馆撤侨的问题，外交话术辞令太过生硬，批评过于直接，缺乏泱泱大国应有的包容气度和自信风范；对援助问题，好像人家欠债不还一样，非常不符合外交礼仪；对公民入境采取全面的旅游限制的问题，过于情绪化和阴谋论。#腹语怒骂#,2020-02-14,2,0,0
疫情,guodong,因为疫情没法开工，导致最近首页的网络培训广告又多了起来 ,2020-02-14,1669,37,208
疫情,llylly_1693,#战疫打卡行动#我已打卡1天，面对疫情我承诺：规律作息，健康生活！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-14,0,0,0
疫情,欣太好急乐,#战疫打卡行动#我已打卡2天，面对疫情我承诺：战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-14,0,0,0
疫情,情76682,#战疫打卡行动#我已打卡2天，面对疫情我承诺：讲卫生，勤洗手！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-14,0,0,0
疫情,小小的艳子啊,#疫情期间情人节的礼物#玫瑰花 ,2020-02-14,0,0,0
疫情,Ace87,#战疫打卡行动#我已打卡3天，面对疫情我承诺：出门戴口罩！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-14,0,0,0
疫情,澄泓-研究君,帮你们划下重点：领导的意思是：创业板必须搞出牛市，否则我就下课谢罪。。#武汉保卫战湖北保卫战全面总攻##疫情下的情人节##科技# ,2020-02-14,62,23,17
疫情,澄泓-研究君,根据德勤企业咨询信用风险管理团队预测，“新冠肺炎”疫情对经济的负面冲击会比“非典”影响更大，企业需要更长时间恢复：1、企业至少需要五个月时间从本次新冠疫情中恢复，尤其是对湖北地区的经济影响或将持续至2020年8月；2、预计非湖北地区餐饮、酒店、旅游和交通运输行业2020年的营业收入同比降 ...全文,2020-02-14,14,3,5
疫情,澄泓-研究君,疫情当前，日本对中国的援助有目共睹，您对日本的好感会加强吗?#宅在家里学投资# #上海6名治愈者愿捐血浆# #96岁新冠肺炎患者治愈出院# 澄泓-研究君的微博投票 ,2020-02-14,1000,5,1
疫情,澄泓-研究君,通过这一次疫情，长时间宅在家里，悟出了几点感受：1.现金为王，如果你挣了些钱，不要总想着为挣更多的钱又把钱全部投了进去，至少你得手头留点活钱，在灾难来临时，要能确保一家人在一段时间内的生活必需开销，而那些投到股市，楼市的钱，在你急需时并不能随时为你所用！2.如果农村还有土地和老房 ...全文,2020-02-14,56,5,21
疫情,霞勇同心,《中央赴湖北指导组：发起武汉保卫战、湖北保卫战全面总攻》湖北、武汉是全国打赢疫情防控阻击战的决胜之地，武汉胜则湖北胜，湖北胜则全国胜。网页链接 ,2020-02-14,0,0,0
疫情,侃侃而谈zp,#情人节#  当爱情遇见疫情，爱情虽然价更高，可是疫情却比爱情更加紧急呀之前情人节最火的是电影院、特色餐厅、酒吧和酒店，现在这个时间这些都会因为疫情而歇菜     没关系，狂浪是一种态度，就像摇滚一样，只要你们内心狂浪，它就never die     每年这个时候杜蕾斯的文案都会是 ...全文,2020-02-14,6,4,2
疫情,刀刀带风,//@绿妖绿妖:2.9号共发放防护服4986套，非医院的各区疫情指挥部共领取4166套，占总额84%；有五家医院共领取820套，占16%，其余医院大多仅领到几个护目镜。请指挥部公开数据，防护用品到底都用到了哪里？//@渥丹:疫情指挥部为什么比定点医院优先得到N95和防护服？到底把这些N95用在哪里了？,2020-02-14,0,1,1
疫情,胡锡进,浙江宁波市常务副市长陈仲朝今天接受老胡视频采访时说，到2月12日为止，宁波全市复工企业的比例大概刚刚超过20%，从复工用电量的比例来计算，大概接近50%，全市省级55个重点工程项目只有少量几个项目实现复工。他说这些数据反映和说明了疫情对宁波的经济和运营带来严重影响。浙江是这次疫情较重的省份 ...全文,2020-02-14,2906,807,198
疫情,追星女孩的日记,#防控疫情小贴士# 万众一心迎挑战，众志成城战疫情，期待春暖花开，我们和朱一龙向光前行，武汉加油！中国加油#首位康复患者现场捐献血浆# 追星女孩的日记的微博视频 ,2020-02-14,3,0,0
疫情,江涵秋影,【跑步】明天白天如果不下雨的话，准备恢复跑步。疫情期间，出行管控，小区封闭，准备暂时就在小区里跑算了。上次跑步还是1月14日，已经有整整一个月没有跑了。目前体重约64公斤，今年目标还是希望可以降到60以下，说了三年了，一直也没有达成，最接近的时候也有61多。 ,2020-02-14,0,0,0
疫情,江涵秋影,【饭卡超限】晚上去食堂吃夜宵时，顺便刷了一下饭卡，果然这个月的补助已经打进来了，刷卡机屏幕上现实乱码。真是麻烦。本来我是准备年后一回来就去文化服务中心买点零食的，结果因为疫情影响，一直没有开门营业，因为持续阴雨天气寒冷和下班晚起床晚等原因，食堂也只去吃过一次，扣了10元，这还不够。 ,2020-02-14,0,0,0
疫情,江涵秋影,【换口罩】今天晚上出门前又换了一只口罩，已经是疫情发生以来使用的第四只了。 ,2020-02-14,0,0,0
疫情,江涵秋影,【家长辅导孩子写作业】疫情肆虐，出行管控，人人居家。今天楼上那户人家妈妈辅导儿子写作业，简单的数学加减题孩子却不会做，母亲火冒三丈怒不可遏，一边大声呵斥，一边不时摔门发火，那声音真是方圆几里都听得真切。真是不写作业母慈子孝，温馨和谐，岁月静好，一写作业，鸡飞狗跳，鸡犬不宁，鸡飞蛋 ...全文,2020-02-14,0,0,0
疫情,邢立达,疫情当前，没法物质上献殷勤。低P@顾有容 亲家的桔子爱心图，祝@寐meilong 节日快乐~~  也祝 @MTJJ木头 和@鼠小吉  节日快乐~~ 天下有情人共克时艰，天长地久。 ,2020-02-14,1790,75,129
疫情,一只蹦蹦跳跳的尤物,我们晚上9点会上一款复合双氧水，品牌是特默森，6%浓度，我们为什么选这款复合双氧水，好在哪里，这款产品在疫情期间是属于很靠谱的？①这款复合双氧水是含有银离子溶液的，双氧水是可以确定杀死冠状病毒的。银离子能否杀灭新冠病毒，目前还没有足够的研究，但研究证明能干掉Sars，这两个病毒是近亲 ...全文,2020-02-14,36,30,10
疫情,一只蹦蹦跳跳的尤物,那些被疫情耽误需要透析，化疗的重症病人，他们可能都不会出现在统计数字里。 ,2020-02-14,264,49,26
疫情,青春不能没有我,所有卫视频道，我只服我们安徽卫视，今天下大雪人都在家坐被窝，老妈说看看我们省电视频道有没有介绍今天疫情新动态，我说肯定还在放男生女生向前冲，果然是，还在放。 六安·霍邱县 ,2020-02-15,1,0,0
疫情,帝零零壹,iphonex壁纸超话#iphone壁纸# 分享一张手机壁纸，万事胜意，2020天佑中华，致敬那些战斗的英雄和因此而离开的人们，愿疫情早日结束，活着真好！ ,2020-02-15,0,0,0
疫情,轻寒未霜,//@牯壮壮: //@你们最英俊的朋友://@JoannaBlue :进入政府采购能够解决物流问题，尽快要列入疫情物资名单。//@梁钰stacey : 爱心物资难以进入湖北省内，省内物资难以送达医院手中。因此如果有热心朋友能够帮助解决省内外物资的运输问题，或者是有物流方面的资源，请私信我！,2020-02-15,0,0,0
疫情,轻寒未霜,这次河南彻底改变了以前在我心中的印象，我要说声对不起//@您叫我小宇就行: 回复@yolan59:通过这次疫情，重新认识了两个省份，一个是湖北省，另一个就是河南省//@yolan59:好多地方一开始市政府就低估了人民的自觉性但是河南管的总体真好，这要是现在河南封村按人口数量都来不及控制。,2020-02-15,0,0,0
疫情,SM食人花先生,似乎疫情之下我戒掉了奶茶 ,2020-02-15,1,2,0
疫情,腹骂,谣言止于智者，消除谣言不能靠杀鸡骇猴式的惩罚，而是要提供充分真实的信息 。相比较谣言，老百姓更害怕的是政府的谎话、大话和空话！前两天新增两万多个新冠肺炎的确诊病例，足见疫情之严重，验证了之前多个被辟谣的“谣言”并非谣言。这样严重的数字才和事实更相符，老百姓的心里才会更踏实。,2020-02-15,0,0,7
疫情,腹骂,【完善重大疫情防控体制机制，健全国家公共卫生应急管理体系】重中之重是要把防控权力下放，只要是原因不明的疑似传染病，必须第一时间隔离治疗、接触者隔离观察，费用财政负担。在最早的时间内控制住传染源，即便是虚惊一场也要比扩散后所耗费的财力、人力、精力要少得多。#一个小发明人之死#,2020-02-15,0,0,10
疫情,llylly_1693,#战疫打卡行动#我已打卡2天，面对疫情我承诺：在家锻炼，提高免疫！战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-15,0,0,0
疫情,小燕子0912,希望疫情早点过去 遵义·桐梓县 ,2020-02-15,0,0,0
疫情,Ace87,#战疫打卡行动#我已打卡4天，面对疫情我承诺：战胜疫情，从我做起！活动期间新浪捐助的负压救护车将带着我们的承诺奔赴前线，为疫区带去力量与祝福。一起加入打卡—&gt;#战疫打卡行动#  让每个小坚持都有大意义，武汉加油，中国加油！ ,2020-02-15,0,0,0
疫情,澄泓-研究君,典型的“中国式”辟谣#确诊小伙40多位密切接触者未被感染##南极气温首破20度##最新疫情地图# ,2020-02-15,23,2,3
疫情,澄泓-研究君,新冠疫情下网友几点冷思考：1、2003年SARS的教训没有汲取，是因为总把丧事当喜事办，根本就不总结教训，相反总结一大堆经验，头上的赖疮疤自己视而不见，还不停的炫耀。须知，坏事变好事的前提是深刻总结汲取教训。2、近几年有些大城市为追求外表美观和城市亮化，好好的道路年年翻新，甚至有些一 ...全文,2020-02-15,63,12,14
疫情,澄泓-研究君,疫情结束后，即将迎来，第一波客流量井喷的地方：1.理发店(刚需)2.洗车店(刚需)3.美容院(多久没做美容了呀，好好做一次)4.宠物店(在家憋了这么多天，宠物都成啥样了)5.健身馆(躺家里一个月，必须加强锻炼了)6.近郊游景区(过年哪也没去，解禁了，难道不要出去走走？)7.很多人说是，餐饮店、酒吧K ...全文,2020-02-15,40,4,6
疫情,澄泓-研究君,换位思考，如果你是武汉百姓，提前得知要封城，你会想尽办法离开吗？#湖北一半以上确诊病例都用中医药治疗# #最新疫情地图# #武汉封城# 澄泓-研究君的微博投票 ,2020-02-15,1233,14,2
疫情,澄泓-研究君,去年爆火的民宿行业几乎归零！2020年初这场突如其来的疫情，将民宿行业几乎彻底归零。有人每月房租成本逼近200万，如果再无订单，活不过一个月；有人投资2000万的店正准备开业，迎面赶上肺炎肆虐，只好就地解散员工。一个业主告诉一条，听到别的行业抱怨被腰斩都心生羡慕，因为民宿是直接业绩挂零。 ...全文,2020-02-15,236,48,22
疫情,敏从心来,求天父赦免我们一切的不义。为武汉等受冰雹雨雪影响的地方祷告，求神特别看顾武汉湖北，他们遭受疫情现在还遭受恶劣天气，疫情的发生使很多人遭受很多伤痛，再加上恶劣天气的影响，会有很大的影响，祈求天父与他们同在拯救他们垂顾他们，像鹰展翅怀抱幼鹰那样，愿天父仁慈怜悯的拯救垂爱降临在那里， ...全文,2020-02-15,14,1,0
疫情,侃侃而谈zp,#成都下雪#  哈哈，连成都都下雪了，只是现在疫情防控特殊时期，成都人也不太敢出门涮火锅      武汉下雪，成都也下雪，希望下雪天能够增加空气湿度，对新型冠状病毒感染肺炎疫情防控工作能够有所帮助吧🙏     忽如一夜春风来，千树万树梨花开希望春暖花开时，新冠了无踪🙏 ,2020-02-15,1,0,1
疫情,侃侃而谈zp,#湖北一半以上确诊病例都用中医药治疗#   湖北一半以上确诊病例都用中医药治疗      新冠疫情防控关键攻坚战期间，还请中医黑们慈悲敬口，嘴上积德🙏且放下诸位对中医药的仇恨，记住现在人类对于新型冠状病毒感染肺炎疫情还有很多未知的地方，目前疫苗预计在一年内也无法面市🙏新冠病毒现在 ...全文,2020-02-15,4,6,1
疫情,侃侃而谈zp,#张家界疾控中心科长躲疫情被撤职#   湖南省纪委通报，张家界疾控中心科长赴泰国躲疫情被撤职查办     躲疫情的是张家界市疾控中心慢性非传染性疾病防治科科长李文杰这个携家人到泰国躲避疫情的性质就是擅离职守、临阵脱逃了这种干部要他何用？都不看看现在是啥时候？自己又身居什么 ...全文,2020-02-15,0,4,0
疫情,相忘于江湖可矣,@凯雷 有关新闻学，请教专家【中国疾控中心主任高福：正与世卫专家一同研讨沟通疫情防控】 中国疾控中心主任高福：正与世卫专家一同研讨沟通疫情防控 (来自@同花顺) ,2020-02-15,0,0,0
疫情,相忘于江湖可矣,卦哥家超话 【疫情，像一个棱镜。】疫情，就像一个棱镜，折射出不同的思想、品行、选择和人生。当疫情袭来，多少人选择了逆行、奋进或坚守。举国上下，万众一心、众志成城抗击疫情。然而，正当此时，偏偏那些魑魅魍魉却竞相登场，昨夜，又被刷屏了：#你爹可能要大意失荆州了# ...全文,2020-02-15,1,1,1
疫情,SmilingPlanet001,对于疫情防控，一个比较有名的经济学家Robin Hanson提出一个方案：对于一个无法防止蔓延的瘟疫，与其被动防疫，不如采取让某些人群主动受控感染的措施来避免自然随机扩散，就像防止森林大火一样，先可控地烧出一片空地来。 ,2020-02-15,0,0,0
疫情,Dingykkk,疫情爆发前买了两件特别好看又难买的外套，本来想着可以春天穿的，现在看来我还是逛逛短袖好了... ,2020-02-15,151,46,0
疫情,追星女孩的日记,#坚定希望中国加油# 吴奇在直播间带来的原创歌曲《会好一些》，让我们携手抗击疫情，等待春暖花开之时，一定会好起来的#9例重症患者血浆抗体治疗效果显著#， 追星女孩的日记的微博视频 ,2020-02-15,0,0,0
疫情,追星女孩的日记,#坚定希望中国加油# #云上LIVESHOW#在直播间锻炼的樊少皇好棒！大家在家宅着也要记得运动哦！我们一起好好呆在家中也抗击疫情加油💪#宅在家中激发了多少创造力# 追星女孩的日记的微博视频 ,2020-02-15,1,0,0
疫情,追星女孩的日记,"#成都下雪#下雪天就应该在家看韩剧呀这部剧的名字也很符合现在的我们《#天气好的话,我会去找你# 》～朴敏英姐姐的脸太美了#防控疫情小贴士# 追星女孩的日记的微博视频 ",2020-02-15,8,7,1
