关键词,博主,内容,日期,点赞数,评论数,转发数
肺炎,澄泓-研究君,辞旧迎新措施纲，肺炎凶险有良方，热闹场所少闲逛，亲朋问候互联网，家里聚会要开窗，家禽肉蛋煮透香，口罩洗手消毒忙，身体安康最阳光。早安 ,2020-01-27,11,1,1
肺炎,苏白言家的蓁蓁,这么小，普通肺炎都有可能要命，这种没药可治的肺炎。。。还是希望有奇迹出现,2020-01-27,0,0,0
肺炎,霞勇同心,《湖北黄冈两人治愈出院：其中一人是护士》董春风回忆说，1月7日，她出现发烧、咳嗽的症状，1月10日，因呼吸困难住院，随后确诊为新型肺炎后被隔离治疗。网页链接 ,2020-01-27,6,0,0
肺炎,霞勇同心,《河南男子发布涉及疫情不当言论 公安机关：拘留！》近日郑州公安局柳林分局接群众举报，网民张某在微信群中发布涉及新型冠状病毒感染肺炎的不当言论。网页链接 ,2020-01-27,0,0,0
肺炎,霞勇同心,《广东省副省长：广东各地不会封城》今天举行的广东省新型冠状病毒感染的肺炎疫情联防联控发布会上，广东省副省长张光军表示，广东各地不会“封城”，但为了大家的健康，广东省在一些地方设置了检疫防疫站点，依法开展健康监测管理，公共交通工具要定网页链接 ,2020-01-27,0,0,0
肺炎,侃侃而谈zp,#全国累计确诊新型肺炎2744例#  全国累计确诊新型肺炎2744例🙏     国家把春节假期都延长了，中小学幼儿园的开学时间还要单独等待另行通知，其实只会时间更晚这一切都是为了避免春运返程和学生开学期间人流密集可能会带来的新型肺炎交叉感染      现在的看点就是西藏能不能严防死守住 ...全文,2020-01-27,12,2,0
肺炎,侃侃而谈zp,#全国累计确诊新型肺炎2744例#  全国累计确诊新型冠状病毒感染肺炎病例2744例，增速还是比较快呀🙏     其实对于这次疫情，作为百姓没必要高度加压紧张过度，大家应该多做一些改善自己和家人免疫力的事情，即多选对改善免疫力来说的加分项，避免选择那些减分项比如保持积极乐观的心态就是加分 ...全文,2020-01-27,4,6,0
肺炎,相忘于江湖可矣,#抗击新型肺炎第一线# #向一线医务人员致敬# #全国确诊新型肺炎病例#  这一做法很重要，很到位！,2020-01-27,1,0,0
肺炎,相忘于江湖可矣,#抗击新型肺炎第一线##向一线医务人员致敬# 做好自己，少找麻烦，就是对社会做的最大贡献！ ,2020-01-27,0,0,0
肺炎,胡锡进,国务院宣布春节假期延长到2月2日，这值得欢迎。这样的春节假期延长肯定是春节长假实施以来的第一次。用延长全国性假日来对抗传染病，老胡第一时间也没有从共和国的历史上查到。“非典”时期学校普遍停课，但是国家机关和企事业单位没有放假。这一安排显示了国家对当前疫情的顶级重视和战胜新型肺炎的坚 ...全文,2020-01-27,7399,1246,480
肺炎,一只蹦蹦跳跳的尤物,人在大型危机事件时很容易陷入两种截然不同的极端情绪，有些人会表现出超出合理范围的悲天悯人，而有些人则会表现出几乎匪夷所思的冷酷无情。前者他们要求全人类和他们情绪同步，对灾难哀悼，抛弃一切正向情绪和娱乐性日常。他们会觉得肺炎爆发你为什么还在追剧？为什么还在转其他的微博？为什么你们 ...全文,2020-01-27,926,77,311
肺炎,井冈山的斗争,一定能战胜肺炎的！分享  毛毛 的歌曲《奇迹再现》网页链接 (分享自@虾米音乐) 奇迹再现 ,2020-01-28,0,0,0
肺炎,文起尘,绝对怀疑此次肺炎是生化基因战争.我国民也不是吃素的，兔子🐰会咬人的。,2020-01-28,2,0,0
肺炎,早春不過一顆樹,#全国确诊新型肺炎病例#请问麻城市政府能否如实公布疫情情况呢，为何网上流传的数据和公众号发布的数据差别如此之大，如果网上的数据是真的，那么市政府的公众号是否在瞒报，如果网上的数据是假的，能否辟谣呢@麻城杨遥 @麻城微客厅 @麻城市公安局 @青春麻城 @最麻城 @中国政府网 @来去之间 ,2020-01-28,18,11,0
肺炎,早春不過一顆樹,#全国确诊新型肺炎病例# 提前交了房租，疫情导致上班时间推迟了，请问这种情况房租该如何处理呢@自如客 @自如客服   深圳 ,2020-01-28,8,2,0
肺炎,早春不過一顆樹,『实时更新|武汉新型肺炎全国疫情地图』实时更新|新冠肺炎疫情地图 ,2020-01-28,0,0,0
肺炎,腹骂,冠状肺炎这场灾难有太多事情值得反思，其中非常关键的是某些专家的嘴和官僚的心。官僚的心有目共睹，暂不多说。某些专家的嘴不根据亲眼所见的事实说话，为迎合奉承而臆断说谎，事后狡辩抵赖，罪不可恕。虽当时疫情不明了，但有批量人群感染的事实，主观却瞎说“不存在人传人、可防可控”而错失战机。,2020-01-28,0,0,0
肺炎,霞勇同心,《河南新冠肺炎中医药预防方案来啦，转给家人》1月27日，河南省新型冠状病毒感染的肺炎中医药预防方案出炉，分预防参考方药和生活调节两个部分。网页链接 ,2020-01-28,0,0,0
肺炎,相忘于江湖可矣,【#向一线医务人员致敬#】#抗击新型肺炎第一线# @连鹏 钟南山发话前，武汉这位医生向附近学校发出疫情警报【 苟利国家生死以    岂因祸福避趋之】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【#加油武汉 平安中国# 】 ,2020-01-28,0,1,0
肺炎,相忘于江湖可矣,【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟利国家生死以    岂因祸福避趋之】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【#加油武汉 平安中国# 】 ,2020-01-28,0,0,0
肺炎,相忘于江湖可矣,#抗击新型肺炎第一线##向一线医务人员致敬##全国累计确诊病例4515例##加油武汉 平安中国# 【#位卑未敢忘忧国# 】致以最崇高的敬礼！一手video的秒拍视频 ,2020-01-28,0,0,0
肺炎,追星女孩的日记,#抗击新型肺炎我们在行动#赵丽颖和冯绍峰威武汉捐款100万元人民币，真的很棒，我们一起风雨同舟，共渡难关，武汉加油，湖北加油[加油] ,2020-01-28,14,3,0
肺炎,慕小月moon,#全国累计确诊病例4515例##如何区分感冒流感和新型肺炎# 如果有发热症状先不要慌看看是不是符合居家隔离的条件去医院有可能造成交叉感染恐慌不能解决问题哦 ,2020-01-28,30,25,6
肺炎,弥绛,嘿buddy~来的正是时候！肺炎患者求助超话是我最近感兴趣的地儿，来跟我一起来聊聊吧！就现在！戳这里→肺炎患者求助超话 ,2020-01-29,0,0,0
肺炎,澄泓-研究君,#疫情拐点将出现# 据说是为了排队买口罩打起来了。艹，都打成这样了，身体有个屁毛病，我看健康的很。。省出两个口罩给需要的人用吧#治愈患者还会二次感染吗##西藏通报首例新型肺炎疑似病例# 网页链接 ,2020-01-29,14,3,0
肺炎,澄泓-研究君,#新型肺炎患者同程查询# 大家在家里，估计都已经快憋疯了吧#封城日记##戴水桶面罩坐地铁# 澄泓-研究君的微博视频 ,2020-01-29,190,22,20
肺炎,澄泓-研究君,#封城日记# 还好有自己一个私密的运动场地，憋不住了，开跑。。。运动也是一种自我保护！#新型肺炎确诊人数超过非典# ,2020-01-29,13,4,0
肺炎,澄泓-研究君,#一场同学会6人确诊# 给万达点个赞，其它企业，尤其是国企们，要跟上啊#封城日记##新型肺炎疫情可能元宵节前好转# ,2020-01-29,51,7,4
肺炎,澄泓-研究君,#一病例曾从北京西站坐地铁到北京南站# 【自查工具】新型冠状病毒肺炎确诊患者相同行程查询工具，输入自己的坐的交通工具和时间，就可以查询到自己所坐交通工具有没有确诊者，如果有，可以及时自我隔离医学观察。网页链接  #封城日记##还要多久能出疫苗# ,2020-01-29,24,4,5
肺炎,澄泓-研究君,#新型肺炎疫情可能元宵节前好转#截止目前，您认为疫情在【国内】会在多久内结束？#封城日记# #钟南山强调目前不要出行# 澄泓-研究君的微博投票 ,2020-01-29,1020,4,4
肺炎,澄泓-研究君,#新型肺炎疫情可能元宵节前好转# 多头亮剑！继续反攻！武汉加油！中国加油！ ,2020-01-29,29,4,3
肺炎,霞勇同心,《新型冠状病毒疫苗开始研发；抗艾滋病药物证实可试用新型肺炎》1月26日凌晨，北京市卫健委发布关于治疗艾滋病的药物可试用治疗新型冠状病毒感染的肺炎情况说明。网页链接 ,2020-01-29,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话 【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟利国家生死以   岂因祸福避趋之 】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【毅然坚守 平安归来】【#加油武汉 平安中国# 】人民日报的微博视频 ,2020-01-29,3,0,0
肺炎,相忘于江湖可矣,【#向一线医务人员致敬#】  #抗击新型肺炎第一线#  卦哥家超话  【 苟 利 国 家 生 死 以     岂 因 祸 福 避 趋 之 】 你们的背影， 湿润了我们的眼睛。 你们的逆行， 诠释了何谓英雄！ 此致  最崇高的敬礼！！！  【毅然坚守 平安归来】,2020-01-29,0,0,0
肺炎,相忘于江湖可矣,【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟利国家生死以   岂因祸福避趋之 】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【毅然坚守 平安归来】【#加油武汉 平安中国# 】人民日报的微博视频 ,2020-01-29,3,0,0
肺炎,相忘于江湖可矣,#向一线医务人员致敬# #抗击新型肺炎第一线#  好消息！好消息！好消息！,2020-01-29,0,0,0
肺炎,胡锡进,今晚7点（可能会稍晚）在人民日报客户端的平台上 ，老胡将对话国家疾控中心流行病学首席科学家曾光教授。我将把老百姓最关切的在生活中防控新型肺炎的种种担心一股脑问出来，希望不会把我非常尊敬的曾光教授问住。欢迎大家在这里帮着增加问题。今晚见。右边是直播链接网页链接 ,2020-01-29,7653,1926,471
肺炎,朱广权,#新型肺炎确诊人数超过非典#战&quot;疫&quot;。,2020-01-29,3586,213,85
肺炎,早春不過一顆樹,生于非典那一年，死于肺炎这一年,2020-01-30,0,0,0
肺炎,腹骂,这场武汉肺炎灾难将会对很多事情推迟，对冤访民来说，申冤、控告等更会被拖延，这已是没办法的事情。灾难尚难以确定多长时间结束，灾后会留下什么后遗症？是否还有新的大事件发生？能否促进社会的转向？当前都是未知。这期间，除了写些文字、发送文稿，做不了其他事情，唯期盼文稿能起一点作用。,2020-01-30,1,0,140
肺炎,澄泓-研究君,#上海医疗专家组长回应党员上一线# 黄冈市委研究同意，提名免去唐志红同志黄冈市卫生健康委员会主任职务，其免职按有关法律规定办理。（人民日报）#黄冈疾控负责人一问三不知##打护士肺炎病人家属被刑拘# ,2020-01-30,33,8,4
肺炎,澄泓-研究君,现在市场情绪，在从疫情何时结束向中小企业能扛多久过渡，这个情绪需要注意关注，若2月底前企业基本都能复工，则这样的情绪会过渡掉，否则从基本面看，企业是无法无现金流扛太久的，要提防市场情绪崩盘。。。#东方财富##打护士肺炎病人家属被刑拘##民警为防疫主动值班不幸殉职# ,2020-01-30,20,4,1
肺炎,澄泓-研究君,人气太惨淡了。。老铁们都失去信心了吗？都冒泡刷个赞！大家一起线上聚聚！#新型肺炎疫情可能元宵节前好转# #曼巴精神#,2020-01-30,79,3,1
肺炎,澄泓-研究君,#疫情拐点将出现# 【湖北公安：新冠病毒携带者向他人吐口水将追刑责】 29日，湖北省公安厅@平安湖北 发布通告：新型冠状病毒携带者在公共场所向他人吐口水，故意传播新型冠状病毒感染的肺炎病原体，危害公共安全的；患有或者疑似患有新型冠状病毒感染的肺炎而拒绝接受检疫、强制隔离或者治疗，过失造成 ...全文,2020-01-30,22,1,1
肺炎,澄泓-研究君,#疫情拐点将出现#您认为这次肺炎疫情，扩散为世界范围重大疫情的概率，有多大？#一场同学会6人确诊# #封城日记# 澄泓-研究君的微博投票 ,2020-01-30,1367,8,2
肺炎,侃侃而谈zp,#首批包机返日人员查出3例确诊病例#  首批包机返日人员查出3例确诊病例～      这个说明现在的疫情防控形势依然严峻，万万不能掉以轻心，疫情掉头向下走的拐点还远没有到来，任重道远啊🙏     206名包机返日人员，5名人员自称有发烧现象，其中3名被确诊患上新型冠状病毒感染肺炎，说明传染概率还是 ...全文,2020-01-30,7,4,1
肺炎,侃侃而谈zp,#西藏确诊首例新型肺炎#  唉，西藏确诊首例新型肺炎🙏     西藏还是破功了，没能保住金刚不坏之身那个在1月22日去西藏旅行的武汉市民不知道咋想的，简直是不可原谅      看来新型冠状病毒感染肺炎疫情怕紫外线的猜测，也已经不攻自破了 ,2020-01-30,10,8,1
肺炎,相忘于江湖可矣,卦哥家超话 【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟利国家生死以   岂因祸福避趋之 】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【毅然坚守 平安归来】【#加油武汉 平安中国# 】 人民日报的微博视频 ,2020-01-30,0,1,1
肺炎,古古大都督,//@丁香园:张作风：“这次的武汉肺炎的科研成果是一流的，很短的时间内在很多知名杂志发表了文章，但是根据这些发表的数据信息，有很多完全可以在疫情暴发初期就用来指导这次新发传染病的控制。有些非常重要的数据，仅仅是在英文杂志上发表以后，我们才可以看到，有很多信息在国内并没有及时向公众公开,2020-01-30,0,0,0
肺炎,邢立达,肺炎还能抓出轨，腐化，各种神奇的功能……这就挂了一个大猪蹄子。 ,2020-01-30,2879,137,132
肺炎,jiesi10001,@古月中心相心 //@道門網-正统道教网站://@战争史研究WHS:博主妻子怀孕38周+，出现感染新冠肺炎症状。可接收的医院无产房，有产房的医院无法接收。请武汉的朋友帮问下哪家医院可以接收。谢谢了祝平安！！,2020-01-31,0,0,0
肺炎,澄泓-研究君,#北京各企业2月10日上班# 【武汉市金银潭医院20名新型冠状病毒肺炎患者集体出院】1月31日丨据湖北之声，今天下午5点左右，武汉市金银潭医院共有20名新型冠状病毒肺炎患者集体出院，其中，最大年龄64岁，最小年龄15岁。这是疫情发生以来同时出院人数最多一次。截至目前，武汉市金银潭医院累计出院确诊患 ...全文,2020-01-31,27,4,5
肺炎,侃侃而谈zp,这一次支持胡编我们有窝里斗坏毛病，现在推来推去，分辨板子该打在谁屁股上是严重不合时宜的！现在必须群策群力解决问题，打好新型冠状病毒感染肺炎疫情的歼灭战[加油]北京时间今天凌晨WHO都宣布把新冠疫情列为国际关注的公共卫生事件了，可谓是黑云压城，不要分散注意力！,2020-01-31,1,2,0
肺炎,侃侃而谈zp,#美国出现首例人传人病例#  美国出现首例新型冠状病毒感染肺炎人传人病例，截至目前，美国已经确诊6例该疫情病例      新型冠状病毒一定得依赖宿主才能复制和代谢，宿主要靠人间大炮发射过去，所以很多美国民航公司就暂停了中美之间往来的航班。美国现在乙型流感正在肆虐，新型冠状病毒再参合在 ...全文,2020-01-31,19,5,3
肺炎,相忘于江湖可矣,卦哥家超话  #武汉加油#  #抗击新型肺炎第一线#  #向一线医务人员致敬#  让权力在监督下行使， 让公益在阳光下运行！ 赞@人民日报 ,2020-01-31,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话#武汉加油##抗击新型肺炎第一线##湖北红十字会回应口罩捐赠质疑##武汉多家医院物资紧张##武汉市慈善总会捐赠款使用情况公告# 权力需要监督下行使，公益在阳光下才能运行。让我们一起关注！@博爱江城 @湖北省红十字基金会 @武汉市慈善总会 @中国红十字会总会 ,2020-01-31,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话  #抗击新型肺炎第一线#  #全国累计确诊9692例#  #口罩# #口罩都去哪儿了#  【#湖北红十字会回应口罩捐赠质疑# 】//@相忘于江湖可矣:#湖北红十字会回应口罩捐赠质疑#  难道，必须用灾难去检验你们的良心？ 如果，你们还有良心的话！ 不要再用自私、贪婪，来消费、磨灭民众的善良！,2020-01-31,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话 【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟 利 国 家 生 死 以     岂 因 祸 福 避 趋 之 】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【毅然坚守 平安归来】【#武汉加油##中国平安# 】央视军事的微博视频 ,2020-01-31,8,1,1
肺炎,慕小月moon,"#抗击新型肺炎我们在行动#国际货币基金组织、世界银行和美国首都华盛顿特区的一队专业人士为中国义演募捐并贺新年视频。原来视频有三分多钟，在此截取最后一小段，意在传递正能量。☘️特别🙏🇨🇳驻IMF代表团队分享☘️Young professionals from the International Monetary Fund, World Bank, ...全文",2020-01-31,42,37,18
肺炎,jiesi10001,//@古月中心相心:帮刷一个，17号到现在还做不上核酸检测，说明武汉现在挤压了多少病例…//@道韵清幽:本人身在外地，父母在家感染肺炎，情况危及，心急如焚！！！求大家救救他们！,2020-02-01,0,0,0
肺炎,文起尘,#新型冠状病毒感染肺炎#我知道这个话题会给中医招一波黑，心疼我大中医，但是金银花真的光谱抗菌抗病毒。给孩子感冒时吃的百蕊颗粒也是的。中华上下五千年，多少次瘟疫都挺过来了。当然现代科学技术会更好更有效，但是不能否认咱们医家从瘟神手下抢过来的生命李积累了多少有效经方。每次病不同方子肯定 ...全文,2020-02-01,1,1,0
肺炎,早春不過一顆樹,#全国确诊新型肺炎病例# 一个小时前🆚一个小时后，抽纸这点小便宜也有人占 深圳 ,2020-02-01,21,4,1
肺炎,澄泓-研究君,#全民互助共抗肺炎#转：这是国务院通知，如果有人感染住不了院，可直接上报国务院求助。每个人的微信里新增了一项功能，我告诉大家：1，打开微信，点右下角的&quot;我。2，点支付。3，点城市服务。4，上滑，找到疫情专区，点一下。5，点征集疫情防控线索。6，把自己的线索传上去，寻求帮助。这是微信 ...全文,2020-02-01,26,2,38
肺炎,霞勇同心,《好消息！金银潭医院20名新冠肺炎患者集体治愈出院》1月31日下午5点左右，武汉市金银潭医院共有20名新型冠状病毒肺炎患者集体出院，其中，最大年龄64岁，最小年龄15岁。网页链接 ,2020-02-01,0,0,0
肺炎,霞勇同心,《清华大学药学院院长：已发现新冠病毒肺炎疫情可能有效药物》他透露，已经发现一些可能有效的药物，但也表示还不能确定当年用于“非典”和中东呼吸综合症的药物能有效作用于此次病毒疫情。网页链接 ,2020-02-01,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话 【#向一线医务人员致敬#】 #抗击新型肺炎第一线# 【 苟 利 国 家 生 死 以     岂 因 祸 福 避 趋 之 】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【毅然坚守 平安归来】央视网快看的微博视频 ,2020-02-01,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话#A股##a股延迟开市一天# 历史能够告诉我们未来？大家对后天的大盘怎么看？风，起于青萍之末。2019年12月至今，以武汉的一个海鲜市场为起点，“新型冠状病毒”引起的肺炎，从潜伏、到发展直至今日的蔓延全国各地，确诊万例余。其传染性与当年非典相比，可谓有过之而无不及。该肺炎 ...全文,2020-02-01,3,1,0
肺炎,相忘于江湖可矣,卦哥家超话#武汉加油##抗击新型肺炎第一线##美国宣布进入公共卫生紧急状态##全国确诊新型肺炎病例# 【治愈美国首例新冠病例的医药公司回应：已与中国机构合作进行临床试验】 ,2020-02-01,0,0,0
肺炎,相忘于江湖可矣,卦哥家超话 【#武汉加油# 】【#抗击新型肺炎第一线# 】【#新型冠状病毒来源是野生动物# 】管好自己的嘴，否则，军法处置！管好自己的嘴，否则，军法处置！管好自己的嘴，否则，军法处置！ 相忘于江湖可矣的微博视频 ,2020-02-01,0,3,1
肺炎,玛格丽特是马哥啊,#意大利宣布进入国家紧急状态##往返意大利航空全部关闭##意大利首次确诊2例新冠肺炎病例# 在疫情面前，果然没有人是好过的 既然没有人好过，那么就积极冷静一点度过吧反正都已经发生了。其实我心酸又生气一场病毒搞得所有人没有过好年，商家赚不到钱，从业人员无法工作，学生学业受影响从未想过 ...全文,2020-02-01,4,0,0
肺炎,SM食人花先生,快疯了，都觉得身边有陌生人靠近都会有受感染的风险，即使对方也是戴足口罩，这么下去真的没染病都不知熬不熬得过去 ~~ 肺炎没染上都要患上癔症而自尽了 ~~ ,2020-02-02,0,2,0
肺炎,腹骂,对新冠病毒肺炎疫情的认定是一个永远值得刻骨铭心的案例。为什么第一批顶级专家会抛开一地已出现百十名同样未知病患的事实，而轻率作出“人不传人、可防可控”与事实真相相反的说法？肯定是有利害因素而使其丧失了职责底线！顶级专家一旦丧失职责底线，其判断力就远不如基层所谓“造谣”的医生或民众。,2020-02-02,0,0,0
肺炎,澄泓-研究君,【转】看罢多数券商的电话会及策略，就差一个直接结论：【新冠肺炎哪里是利空，已经是“利好”了】！你看看各家的精华是不是可以总结为：“疫情带来的短期调整属于黄金坑，市场将很快从恐慌情绪中恢复，A股中期依旧向好、牛市格局不变。5G、新能源、医药生物等科技股和低估值龙头股、大盘蓝筹都会 ...全文,2020-02-02,41,9,1
肺炎,澄泓-研究君,【好消息！金银潭医院一天37人出院】2日下午，武汉金银潭医院有37名确诊新型冠状病毒肺炎患者出院，是迄今为止该院出院人数最多的一天。医务人员将治愈出院患者们送出大门，嘱咐他们回家后要居家隔离两周，医务人员会随时回访。本次出院年纪最大患者已88岁，是该院出院年龄最大患者。一定要健康！（人 ...全文,2020-02-02,54,7,3
肺炎,澄泓-研究君,【转】新型肺炎下的投资逻辑：一、医药股细分受益：1、口罩、防护衣——振德医疗、奥美医疗、泰达股份、诺邦股、欣龙股份。2、消毒——消毒水(过氧乙酸、次氯酸钠、双氧水、酒精)、医废处理。泰和科技、江苏索普。3、氯喹，利托那韦，奥米迪威——上海医药生产氯喹。4、预防药物如莲花清瘟—— ...全文,2020-02-02,75,10,116
肺炎,澄泓-研究君,#救治成功率高于甲流和禽流感# 目前股市情绪是典型的【羊群效应+囚徒困境】从正常逻辑以及健康的心态来看，类似这样的肺炎黑天鹅不会是第1次，也不会是最后一次，但它终将会过去，而且以目前的状态看，维持的时间不会特别长，因此正确的心态应该是克服恐慌情绪，忽略短期波动，在此刻卖出或者割肉大概 ...全文,2020-02-02,23,2,7
肺炎,侃侃而谈zp,#央行将投放1.2万亿元流动性#  央行将投放1.2万亿元流动性    感觉这回金融系统在应对新型冠状病毒感染肺炎疫情防控过程中的表现比较敏捷，算是给力的了，手工点个赞吧👍    企业和居民债务因为疫情影响的原因，确有客观困难的，该展期就通融一下吧👏 ,2020-02-02,6,0,0
肺炎,相忘于江湖可矣,卦哥家超话 【英雄本色武汉镇】【国士无双钟南山】求横批#武汉加油##抗击新型肺炎第一线##向一线医务人员致敬# ,2020-02-02,3,4,1
肺炎,相忘于江湖可矣,卦哥家超话#武汉加油##抗击新型肺炎第一线##上海##闵行区##素质# 【“仓廪实而知礼节”，诚不我欺也！】上海人民素质确实高！（请脑补各地抢购#双黄连# 的场面做对比）机智猫的微博视频  ,2020-02-02,1,2,1
肺炎,相忘于江湖可矣,【#深圳确诊患者粪便中检测出病毒rna阳性# 】 可怕！这给#抗击新型肺炎第一线# 工作带来巨大挑战！消毒、防范、控制都会变得更加复杂。#武汉加油# ！#中国平安# ！,2020-02-02,0,0,0
肺炎,人五_,朋友法国的案子因为肺炎搁置了，所有航班停止，另一个朋友开在商场的奶茶店门可罗雀，直接关门。工作做不了，但房租要照缴，饭要照吃，生活要照过。没有收入，但花销一点也不会少。 ,2020-02-02,1688,124,16
肺炎,胡锡进,#胡侃# 美国带头禁止14天内到过中国的所有非美国公民入境。不过，据美国疾控中心最新公布，2019-2020是美国最近十年最为严重的流感季，几个月来已有1900万美国人感染流感，至少死亡1万人，其中至少包括68名儿童。有美媒比较说，今年美国的流感比中国的新冠肺炎更具危害。 胡锡进的微博视频 ,2020-02-02,37840,5671,1984
肺炎,邢立达,#关于新冠肺炎你关心的#病毒的起源是什么？病毒如何“欺骗”细胞，最终将自己的遗传物质送到寄主细胞核里？与SARS相比，新型冠状病毒的特征与病理又是如何？B站UP主李永乐老师的这个视频干货够多，你们可以了解一下。B站传送门：“冠状病毒”是什么？武汉新型肺炎病毒是如何使人生病的？ ,2020-02-02,1350,104,271
肺炎,有个小脑袋嗑嗑,#新增治愈病例连续4天超过死亡病例#.....有多少死亡病例本上只有疑似肺炎4个字呢？ ,2020-02-03,2,1,0
肺炎,澄泓-研究君,#最新疫情地图# 上海的群众们排队买口罩。。这个牛，排出了北欧风情。希望疫情过后，大家也能把这个逼格保留住！#15城暂停限号##儿童和孕产妇是新型肺炎易感人群# 澄泓-研究君的微博视频 ,2020-02-03,28,1,3
肺炎,澄泓-研究君,明天立春！股市必须离开寒冬！监管层，出手吧！股民不需要小汤山，不需要神火山！我们需要的是金山，银山。。#最新疫情地图##儿童和孕产妇是新型肺炎易感人群##a股鼠年第一个交易日# ,2020-02-03,46,10,1
肺炎,理想工人,#全国累计确诊新型肺炎7711例##疫情仍处于扩散阶段#应该是再长一点。再有，应该利用这个时间段更深刻地进行卫生防疫知识的普及。 疫情仍处于扩散阶段，你是否建议再次延长假期？ ,2020-02-03,0,0,0
肺炎,相忘于江湖可矣,防控新型冠状病毒肺炎真的是一场战役，而且还是多条战线同时开打。种花家真的不易！但是种花家什么没见过？什么风浪没经过？！胜！必胜！不胜不归！【中国央行：2020年1月，为维护银行体系流动性合理充裕，结合金融机构流动性需求，人民银行对金融机构开展中期借贷便利操作共3000亿元，期限1年，利 ...全文,2020-02-03,0,0,0
肺炎,相忘于江湖可矣,肺炎患者求助超话 或许这个建议能够帮到大家。一起转帖扩散，#武汉加油##湖北确诊病例破万# ,2020-02-03,1,1,0
肺炎,相忘于江湖可矣,@亟兮般若 转到肺炎患者求助超话 这个超话或许效果更好。,2020-02-03,1,0,0
肺炎,相忘于江湖可矣,#医护人员是“战疫”的最后一道防线# ，#向一线医务人员致敬# ！#全国确诊新型肺炎病例#,2020-02-03,0,0,0
肺炎,相忘于江湖可矣,#全国确诊新型肺炎病例##驻鄂部队50台卡车运送200吨物资##深圳一新增患者为外卖骑手##抗击新型肺炎第一线##向一线医务人员致敬# 【#医护人员是“战疫”的最后一道防线# 】新型肺炎肆虐，各地防控形势严峻！物资短缺，医疗资源不足、甚至慈善机构扯皮推诿不作为…但是，我们一定要相信，在党和国 ...全文,2020-02-03,1,1,2
肺炎,相忘于江湖可矣,卦哥家超话 【#医护人员是“战疫”的最后一道防线# 】新型肺炎肆虐，各地防控形势严峻！物资短缺，医疗资源不足、甚至慈善机构扯皮推诿不作为…但是，我们一定要相信，在党和国家带领下，英勇的中华民族一定会战胜疫情，战胜灾难！目前最为紧迫的是，一定统一思想，防控并举。因此，重中之 ...全文,2020-02-03,0,1,0
肺炎,人五_,对，我知道，现在因为肺炎，外国人就是怕中国人，我们应该对我们的脸有自知之明，不要出门，坐车自己站在角落，走路尽量走边边，注意回避外国人，免得把人家吓着了。我不。 ,2020-02-03,1264,116,20
肺炎,胡锡进,今天老胡仔细分析了新冠病毒肺炎的更新数据，给大家汇报一下。大家都看到了，截至2月2日24时，全国累计确诊病例17205例，累计疑似病例21558例，累计死亡病例361例，累计治愈出院475例。前两个数字都很大，触目惊心。第三个死亡361人这个数字超过了2003年SARS中国大陆的死亡人数349人。这一超越是现在 ...全文,2020-02-03,9886,1910,440
肺炎,邢立达,这次肺炎流行提醒我们，全国每个市都应该建立类似小汤山医院的备用传染病医院作为备用 。比如全国各地都要有目的地将当地的一些宾馆，体育设施作为紧急情况下将不能确诊的，隔离人员集中安置，确诊的转医院，这样能保证医疗资源最优配置，又能有效照顾隔离疑似病员，又能最大限度保证国家社会正常生产 ...全文,2020-02-03,8418,612,1407
肺炎,井冈山的斗争,他来了他来了 肺炎他终于走来了这K1068有毒啊 幸亏路过诸城不停车 要不然传染的更多 ,2020-02-04,9,11,2
肺炎,大朋友的小朋友鸭,转自朋友圈请大家帮忙转一下：武汉市汉口北有几万间水电全通的空置商铺，可容纳10万个床位，（一个独立商铺放可放2-4张床，水电全部都是好的，独立有墙可以隔离单间）国难当头之际，我们广大业主联名上书：请求把我们商铺捐出去，改建成临时医院或者隔离区，收治新冠状肺炎疑似病人， 为 ...全文,2020-02-04,37,6,13
